"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1471605425","KVN2565","NY","PAS","2023-06-28T00:00:00.000","98","SDN","VOLKS","P","65140","31990","32140","20240215","100","100","100","954038","0100","0000","0629P",,"Q","F","6948","THURSBY AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BL","0","2003","-","0",,,,,
"1471635776","GJH4696","NY","PAS","2023-06-26T00:00:00.000","67","SDN","HONDA","P","51590","22490","22590","20230806","107","107","107","951530","0107","0000","0215A",,"Q","F","137-18","JEWEL AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","2022","-","0",,,,,
"1471635831","LCC5745","NY","PAS","2023-06-26T00:00:00.000","74","SDN","TOYOT","P","22340","14810","0","0.00000000","107","107","107","962898","0107","0000","0145A",,"NY","F",,"136 STREET","70 RD","0","408","F7",,"BBBBBBB","ALL","ALL","WHT","0","2020","-","0",,,,,
"1471663747","KJN2725","NY","PAS","2023-06-27T00:00:00.000","52","SDN","TOYOT","P","22690","14640","0","20250303","107","107","107","968640","0107","0000","0203A",,"Q",,,"140 ST","69 ROAD","0","408","K6",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1471664715","HEX7962","NY","PAS","2023-06-30T00:00:00.000","20",,,"P","49490","65613","24340","20240330","107","107","107","969648","0107","0000","0902P","0855P",,"F","165-32","HIGHLAND AVE",,"0","408","J2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1471664983","LXF7926","PA","PAS","2023-06-28T00:00:00.000","40","SUBN","DODGE","P","24240","16040","16090","20240929","107","107","107","963463","0107","0000","0625P",,"Q",,"77-25","164 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","GRY","0","2021","-","5",,,,,
"1471664995","KEK1089","NY","PAS","2023-06-28T00:00:00.000","40","SDN","FORD","P","24340","15940","0","20241208","107","107","107","965842","0107","0000","0645P",,"Q",,"810","166 ST","76 RD","0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2017","-","0",,,,,
"1471665010","GZD6646","NY","PAS","2023-06-28T00:00:00.000","74","SDN",,"P","0","0","0","0.00000000","107","107","107","956045","0107","0000","0652P",,"Q","F","164","417 RD",,"0","408","99",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1471665021","LGH6297","NY","PAS","2023-06-28T00:00:00.000","40","SDN","TOYOT","P","14490","22690","54580","20250619","107","107","107","959669","0107","0000","0711P",,"Q","F","143-15","69 AVE",,"0","408","J2",,"BBBBBBB","ALL","ALL","WHITE","0","2010","-","1",,,,,
"1471665033","JMM4307","NY","PAS","2023-06-28T00:00:00.000","62","SUBN","BMW","P","0","0","0","20231104","107","107","107","953824","0107","0000","0720P","0720P",,,,"C/O 67 AVE","194 LN","0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2015","-","0",,,,,
"1471665069","K5A8RK","AZ","PAS","2023-07-01T00:00:00.000","74","VAN","FORD","P","0","40404","40404","20230915","102","102","107","965842","0107","0000","0754P",,"Q",,,"R/O PARK DR",,"0","408","J5",,"BBBBBBB","ALL","ALL","GRN","0","2005","-","0",,,,,
"1471665744","LAK1349","NY","PAS","2023-06-26T00:00:00.000","98","SDN","HONDA","P","22840","17240","17390","20250314","107","107","107","971934","0107","0000","0145A",,"K","F","85-57","143 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHT","0","2020","-","0",,,,,
"1471665756","LYR9976","PA","PAS","2023-06-26T00:00:00.000","98","SDN","BMW","P","17690","23140","23290","20230630","107","107","107","971934","0107","0000","0136A",,"Q","F","148-45","87 ROAD",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1471665770","KTP2404","NY","PAS","2023-06-26T00:00:00.000","98","SDN","TOYOT","P","17040","23290","23380","20231128","107","107","107","971934","0107","0000","0419A",,"Q","F","150-40","84 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2014","-","0",,,,,
"1471665896","K073328","TX","PAS","2023-06-18T00:00:00.000","40","SDN","CHEVR","P","17290","17090","35780","0.00000000","107","107","107","973945","0107","0000","0804A",,"Q","F","141-12","85 ROAD",,"0","408","J3",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1471667078","KGC3654","NY","PAS","2023-07-11T00:00:00.000","70","SDN","DODGE","P","25200","15390","15690","0.00000000","107","107","107","954697","0107","0000","0225A",,"Q","F","73-47","186 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1471667080","KNS3365","NY","PAS","2023-06-22T00:00:00.000","40","SDN","HONDA","P","24340","47090","16840","20250608","107","107","107","954697","0107","0000","1155A",,"Q","F","82-24","166 STREET",,"0","408","J2",,"BBBBBBB","ALL","ALL","RED","0","2020","-","2",,,,,
"1471667091","LAK2398","NY","PAS","2023-06-22T00:00:00.000","40","SDN","BMW","P","24340","47090","16840","20250130","107","107","107","954697","0107","0000","1150A",,"Q","F","82-24","166 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLU","0","2020","-","3",,,,,
"1471667108","KGK5495","NY","PAS","2023-06-28T00:00:00.000","99","SDN","LINCO","P","47090","40404","40404","20250510","107","107","107","954697","0107","0000","0444P",,"Q","F","82-02","GOETHALS AVE",,"0","408","D4",,"BBBBBBB","ALL","ALL","BLU","0","1997","-","0",,,,,
"1471667510","JPG1824","NY","PAS","2023-06-20T00:00:00.000","98","SUBN","JEEP","P","0","40404","40404","20240123","107","107","107","963574","0107","0000","1116A",,"Q","F","61-13","15 STREET",,"0","408","K6",,"BBBBBBB","ALL","ALL","WHT","0","2022","-","0",,,,,
"1471668381","KV4758","NC","PAS","2023-07-06T00:00:00.000","78","TRUC","FRUEH","P","0","40404","40404","20230630","107","107","107","960488","0107","0000","0425A",,"Q","O","172-50","GRAND CONCOURE PKWY",,"0","408","F2",,"BBBBBBB","0900P","0500A","WH","0","2013","-","0",,,,,
"1471668393","HZR9230","NY","PAS","2023-07-09T00:00:00.000","40","SUBN","NISSA","P","16340","23290","23380","20240630","107","107","107","960488","0107","0000","0705A",,"Q","F","150-15","79 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2018","-","0",,,,,
"1471668551","LAKSHMI7","NY","PAS","2023-06-30T00:00:00.000","40","SUBN","NISSA","P","24810","15390","15690","20250128","107","107","107","902430","0107","0000","0114A",,"Q","F","73-20","174 ST",,"0","408","99",,"BBBBBBB","ALL","ALL","GY","0","2006","-","0",,,,,
"1471668575","KKD5139","NY","PAS","2023-06-22T00:00:00.000","40","SUBN","TOYOT","P","24040","15140","15390","20250324","107","107","107","962430","0107","0000","0049A",,"Q","F","72-04","160 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2018","-","4",,,,,
"1471668733","KWL3816","NY","PAS","2023-06-28T00:00:00.000","98","SUBN","FORD","P","24240","65590","16640","20240501","107","107","107","972034","0107","0000","1020A",,"Q","F","80-26","164 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1471668745","KPW7227","99","PAS","2023-07-16T00:00:00.000","98","SDN","HONDA","P","17690","23140","23290","20230320","107","107","107","972034","0107","0000","1000A",,"Q","F","148-57","87 RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","G","0","2016","-","0",,,,,
"1471668757","KMP3837","NY","PAS","2024-07-03T00:00:00.000","40",,"HYUND","P","0","0","0","20240111","107","107","107","972034","0107","0000","1134P",,"Q",,,"C/O 143 ST","85 RD","0","408","J2",,"BBBBBBB","ALL","ALL","GY","0","2006","-","0",,,,,
"1471684581","KLH6926","NY","PAS","2023-07-01T00:00:00.000","98","SDN","TOYOT","P","16290","17940","18040","20250423","102","102","102","946927","0102","0000","0907P",,"Q","F","88-30","78 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2021","-","0",,,,,
"1471724426","LGP0599","PA","PAS","2023-07-06T00:00:00.000","40","SDN","CHEVR","P","19140","18840","19040","0.00000000","102","102","102","943848","0102","0000","0056A",,"Q","F","95-06","99 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","GY","0","0","-","2",,,,,
"1471724440","KVC9858","NY","PAS","2023-07-06T00:00:00.000","98","SDN","ME/BE","P","15990","51090","17790","20240622","102","102","102","957464","0102","0000","0127A",,"Q","F","86-80","76 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1471724451","LYY9849","PA","PAS","2023-07-06T00:00:00.000","98","SUBN","KIA","P","15990","51090","17790","0.00000000","102","102","102","942860","0102","0000","0126A",,"Q","F","86-80","76 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1471769940","KXU3326","NY","PAS","2023-06-29T00:00:00.000","40","SUBN","HONDA","P","19840","19990","60810","20240905","106","106","106","958075","0106","0000","0520A",,"Q","F","107-44","105 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2019","-","0",,,,,
"1471776001","G9075L","FL","PAS","2023-07-03T00:00:00.000","19","SDN","BMW","P","51090","26590","26690","20231231","105","105","105","935130","0105","0000","1245A",,,"F","215-47","JAMAICA AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1471776025","KLH2746","NY","PAS","2023-07-03T00:00:00.000","50","SUBN","KIA","P","0","0","0","20230520","105","105","105","935135","0105","0000","0100A",,"Q",,,"C/O 218 ST","JAMAICA AVE","0","408","C3",,"BBBBBBB","ALL","ALL","WH","0","2021","-","0",,,,,
"1471778228","KRR5388","NY","PAS","2023-07-02T00:00:00.000","98","SDN","NISSA","P","26860","40404","40404","20230901","105","105","105","963068","0105","0000","1140A",,"Q","F","220-01","220 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILV","0","0","-","0",,,,,
"1471792560","JML4072","NY","PAS","2023-06-10T00:00:00.000","98","SDN","HONDA","P","25330","61330","25530","20231001","0083","83","83","968700","0083","0000","1159A",,"K","F","698","CENTRAL AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLACK","0","2012","-","0",,,,,
"1471914483","GSL8801","NY","PAS","2023-06-19T00:00:00.000","98","SDN","NISSA","P","0","40404","40404","20240716","0077","77","77","948097","0077","0000","0840A","0835A",,"F","1285","ST JOHNS",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1471914501","L68JWY","NJ","PAS","2023-06-11T00:00:00.000","98","VAN","HONDA","P","69330","86630","73430","20231220","0077","77","77","954572","0077","0000","0254P",,"K","F","1409","PARK PL",,"0","408","D",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1471954420","KZH8938","NY","PAS","2023-07-06T00:00:00.000","40","SDN","NISSA","P","42850","33720","61830","20250501","0084","84","84","974800","0084","0000","0745P",,"K","F","258","FURMAN ST",,"0","408","C",,"BBBBBBB","ALL","ALL","GRAY","0","2014","-","5",,,,,
"1471954444","LAV3881","NY","PAS","2023-07-03T00:00:00.000","40","SDN","FORD","P","42850","33720","61830","20250331","0084","84","84","974800","0084","0000","0934P",,"K","F","258","FURMAN ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","2022","-","4",,,,,
"1471954456","KPX5875","NY","PAS","2023-07-06T00:00:00.000","20","SUBN","HONDA","P","42850","33720","61830","20250610","0084","84","84","974800","0084","0000","0803P",,"K","F","258","FURMAN ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2022","-","0",,,,,
"1471954470","KWZ4639","NY","PAS","2023-07-05T00:00:00.000","21","SUBN","HONDA","P","42850","33720","61830","20240612","0084","84","84","974800","0084","0000","0757P",,"K","O","258","FURMAN ST",,"0","408","F7",,"BBBBBBB","ALL","ALL",,"0","2015","-","0",,,,,
"1471954500","LAP7616","NY","PAS","2023-06-09T00:00:00.000","74","SDN","DODGE","P","42850","33720","61830","20250208","0084","84","84","974800","0084","0000","0612P",,"K","F","150","FURMAN ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1471956064","G77RGC","NJ","PAS","2023-06-18T00:00:00.000","20","SDN","AUDI","P","40040","42730","28330","0.00000000","0084","84","84","956233","0084","0000","1025P",,"K","F","8","EVERIT ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1471957019","KZD1973","NY","PAS","2023-06-28T00:00:00.000","14","SDN","INTER","P","0","13820","0","20241114","0084","84","84","949137","0084","0000","0726P",,"K","F",,"BROOKLYN PARK","PIER 6","0","408","E2",,"BBBBBBB","ALL","ALL","B","0","2016","-","0",,,,,
"1471957020","KZD1973","NY","PAS","2023-06-28T00:00:00.000","74","SDN",,"P","13820","13820","0","20241114","0084","84","84","999137","0084","0000","0727P",,,"F",,"BROOKLYN BRIDGE PARK","PIER 6","0","408","C",,"BBBBBBB","ALL","ALL","BR","0","2016","-","0",,,,,
"1471957433","L28RXG","NJ","PAS","2023-06-05T00:00:00.000","17","SUBN","JEEP","P","31830","5280","5430","0.00000000","0084","84","84","947521","0084","0000","0828A",,"K",,"344","DEAN STREET",,"0","408","C",,"YYYYYBB","0800A","0400P","WH","0","0","-","0",,,,,
"1471957755","JLV2718","NY","PAS","2023-06-17T00:00:00.000","20","SDN","BMW","P","33360","67990","10005","20230916","0084","84","84","957907","0084","0000","0930P",,"K","F","19","DOCK STREET",,"0","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1471958000","LHT8272","PA","PAS","2023-06-11T00:00:00.000","21","SUBN","AUDI","P","81330","51030","20530","0.00000000","0084","84","84","947521","0084","0000","0956A",,"K","F","355","STATE ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1471958048","LDM3596","NY","PAS","2023-07-06T00:00:00.000","98","SDN","MAZDA","P","89930","42730","18950","20250625","0084","84","84","971149","0084","0000","0455P",,"K","F","4","WATER ST",,"0","408","D1",,"BBBBBBB","ALL","ALL","BLUE","0","2014","-","0",,,,,
"1471958190","JPL1650","NY","PAS","2023-06-07T00:00:00.000","98","SUBN","HYUN","P","72330","28730","32600","20240517","0084","84","84","938534","0084","0000","0740P",,"K","O","2","PRINCE ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","TN","0","2020","-","0",,,,,
"1471959065","LAC1516","NY","PAS","2023-06-03T00:00:00.000","14","SDN","HONDA","P","73220","32600","61930","20250126","0084","84","84","937922","0084","0000","1220A",,"K","O","8","REMSEN STREET",,"0","408","C4",,"BBBBBBB","ALL","ALL",,"0","2017","-","0",,,,,
"1471971247","GRE7490","NY","PAS","2023-06-13T00:00:00.000","50","SUBN","ACURA","P","30930","64830","23330","20240731","0071","71","71","948062","0071","0000","0310A",,"K","F","420","CROWN STREET",,"0","408","E5",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1471971259","JSV5785","PA","PAS","2023-06-13T00:00:00.000","50","SUBN","ACURA","P","30930","64830","23330","0.00000000","0071","71","71","948062","0071","0000","0315A",,"K",,"420","CROWN STREET",,"0","408","E5",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1471971260","J58RWH","NJ","PAS","2023-06-13T00:00:00.000","50","SUBN","NISSA","P","30930","67030","64830","0.00000000","0071","71","71","948062","0071","0000","0318A",,"K","F","288","CROWN STREET",,"0","408","E5",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1472030928","LAV9246","NY","PAS","2023-07-02T00:00:00.000","98","SDN","HYUND","P","72930","93530","54100","20250410","0083","83","83","965595","0083","0000","0730P",,"K","F","1376","PUTNAM AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GY","0","2023","-","0",,,,,
"1472051579","KZN7182","NY","PAS","2023-07-03T00:00:00.000","51","SUBN","LEXUS","P","54130","85730","85330","20241106","0079","79","79","966980","0079","0000","0858P","0855P",,"F","697","LAFAYETTE AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472072250","LAR2729","NY","PAS","2023-06-06T00:00:00.000","51","SDN","TOYOT","P","0","40404","40404","20230721","0075","75","75","955379","0075","0000","1107P",,"K",,"318","LOGAN AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","WT","0","2023","-","0",,,,,
"1472072261","JGV1218","OH","PAS","2023-06-06T00:00:00.000","51","SUBN","ACURA","P","0","40404","40404","20230731","0075","75","75","955279","0075","0000","1112P",,"K",,"304","LOGAN AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1472072273","GTE4116","NY","PAS","2023-06-12T00:00:00.000","98","SUBN","HONDA","P","56630","53230","89630","20240813","0075","75","75","955379","0075","0000","0700P",,"K","F","871","LIVONIA AVE",,"0","408","E3",,"BBBBBBB","ALL","ALL","GRAY","0","2014","-","0",,,,,
"1472119940","JER4182","NY","PAS","2023-06-09T00:00:00.000","98","SDN","NISSA","P","89730","41330","69230","20250221","0088","88","88","956474","0088","0000","1218P",,"K","F","60","WASHINGTON AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2009","-","0",,,,,
"1472127110","KHA5234","NY","PAS","2023-07-05T00:00:00.000","51","SUBN","JEEP","P","32790","73310","26030","20230704","0075","75","75","939964","0075","0000","0250A",,"K",,"111","DINSMORE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1472132397","KXC2979","NY","PAS","2023-06-08T00:00:00.000","21","SDN","AUDI","P","19530","78230","78330","0.00000000","0090","90","90","953003","0090","0000","0640P",,"K","F","288","BERRY ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BL","0","2002","-","0",,,,,
"1472143024","LBE3492","NY","PAS","2023-06-12T00:00:00.000","46","SUBN","VOLV","P","0","40404","40404","20250328","0040","40","40","967821","0040","0000","0331A",,"K","F","137","GRAND ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2023","-","0",,,,,
"1472143036","JHF4326","PA","PAS","2023-06-17T00:00:00.000","20","SDN","VOLVO","P","19530","78230","78330","20240131","0090","90","90","967821","0090","0000","0457A",,"K","F","288","BERRY ST",,"0","408","D",,"BBBBBBB","ALL","ALL","GY","0","2011","-","0",,,,,
"1472154708","JHG7006","NY","PAS","2023-06-10T00:00:00.000","40","SDN","NISSA","P","81330","64330","5280","20230503","0084","84","84","933069","0084","0000","1058A",,"NY","F","484","STATE ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2016","-","0",,,,,
"1472161099","LRB5206","PA","PAS","2023-07-01T00:00:00.000","99","SDN","HYUND","P","41370","56430","39730","0.00000000","0075","75","75","938657","0075","0000","1000A",,"K","F","10","FOLSOM PL",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2011","-","0",,,,,
"1472161154","LGW1879","PA","PAS","2023-07-01T00:00:00.000","98","SUBN",,"P","0","40404","40404","0.00000000","0075","75","75","940186","0075","0000","0855A",,"NY","F","3985","ATLANTIC",,"0","408","E3",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1472161166","LCD1577","NY","PAS","2023-07-01T00:00:00.000","14","SDN","DODGE","P","75745","39230","39730","0.00000000","0075","75","75","940188","0075","0000","0920A",,"K","F","516","SCHROEDERS AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1472200287","GMT7632","NY","PAS","2023-06-12T00:00:00.000","98","SDN","TOYOT","P","59330","86430","57030","20231230","0090","90","90","945744","0090","0000","0250A",,"K","F","38","MAUJER ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","TAN","0","2003","-","0",,,,,
"1472222234","LLF4283","PA","PAS","2023-06-08T00:00:00.000","14","SUBN","ACURA","P","0","0","0","20230731","0090","90","90","958134","0090","0000","1127A",,"K",,,"C/O HEWES ST","UNION AVE","0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1472222260","JKC5005","NY","PAS","2023-06-08T00:00:00.000","20","VAN","CHRYS","P","19530","78230","78330","20230623","0090","90","90","958134","0090","0000","1140A",,"K","F","288","BERRY ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BL","0","2019","-","0",,,,,
"1472240455","KJL8682","NY","PAS","2023-06-21T00:00:00.000","14","SDN","VOLKS","P","0","0","0","20250226","110","110","169","969119","0169","0000","0630P",,"Q",,,"STADIUM P N","ROOSEVELT","0","408","C",,"BBBBBBB","ALL","ALL","WHT","0","2021","-","0",,,,,
"1472240467","LYY1750","PA","PAS","2023-06-21T00:00:00.000","46","SUBN","JEEP","P","0","0","0","20230930","110","110","169","969119","0169","0000","0635P",,"Q",,,"STADIUM P N","ROOSEVELT","0","408","C",,"BBBBBBB","ALL","ALL","GRY","0","2019","-","0",,,,,
"1472240480","JFN2135","NY","PAS","2023-06-21T00:00:00.000","14","SDN","MINI","P","524","61090","0","20290123","110","110","169","968423","0169","0000","0653P",,"Q",,,"STADIUM PL N","ROOSEVELT AVE","0","408","C",,"BBBBBBB","ALL","ALL","BLU","0","2019","-","0",,,,,
"1472240492","JHG3838","NY","PAS","2023-06-21T00:00:00.000","14","SUBN","HONDA","P","524","61090","0","20250605","110","110","169","968923","0169","0000","0657P",,"Q",,,"STADIUM PL N","ROOSEVELT AVE","0","408","C",,"BBBBBBB","ALL","ALL","WHIT","0","2017","-","0",,,,,
"1472240509","KSE3634","NY","PAS","2023-06-21T00:00:00.000","46","SDN","HONDA","P","0","0","0","20230917","110","110","169","969119","0169","0000","0655P",,"Q",,,"STADIUM P N","ROOSEVELT","0","408","C",,"BBBBBBB","ALL","ALL","GRY","0","2022","-","0",,,,,
"1472240510","JPE7812","NY","PAS","2023-06-21T00:00:00.000","46","SUBN","HYUND","P","0","0","0","20231220","110","110","169","969119","0169","0000","0659P",,"Q",,,"STADIUM P N","ROOSEVELT","0","408","F1",,"BBBBBBB","ALL","ALL","GRY","0","2020","-","0",,,,,
